4.800000000000000000e+01 1.010644938196773410e+03 1.158554948751887304e-01 2.664501065836237179e-03 2.073783623242913432e+00
4.900000000000000000e+01 1.018742645790901065e+03 1.237362728698777892e-01 2.770275560608857074e-03 1.975141402310100602e+00
5.000000000000000000e+01 1.026870047111018948e+03 1.319274267869302575e-01 2.877846428843435899e-03 1.865516252520261320e+00
5.100000000000000000e+01 1.035093106826638632e+03 1.404330328551238460e-01 2.987196900241450518e-03 1.744960088857603120e+00
5.200000000000000000e+01 1.043358721081538306e+03 1.492543928901387817e-01 3.098311296587322270e-03 1.614264358671096966e+00
5.300000000000000000e+01 1.051593303411874103e+03 1.583887716217130537e-01 3.211174284423151063e-03 1.474195524876582120e+00
5.400000000000000000e+01 1.059775264382170462e+03 1.678341757244761756e-01 3.325770648235211631e-03 1.324660962381081886e+00
5.500000000000000000e+01 1.067897869531744391e+03 1.775900967671034392e-01 3.442085326205010162e-03 1.165198483424598308e+00
5.600000000000000000e+01 1.076073442625760208e+03 1.876496165503448721e-01 3.560104365573876859e-03 9.946871634870456669e-01
5.700000000000000000e+01 1.084415131691707074e+03 1.980069219587031193e-01 3.679817718822975692e-03 8.119357817597163685e-01
5.800000000000000000e+01 1.092895150177033429e+03 2.086587043788854234e-01 3.801216510739422166e-03 6.164148373583400176e-01
5.900000000000000000e+01 1.101441138612568466e+03 2.196023977556333662e-01 3.924292145992623604e-03 4.078823649129230677e-01
6.000000000000000000e+01 1.110047589636005796e+03 2.308280075449860580e-01 4.049036330944731470e-03 1.865124412006323174e-01
6.100000000000000000e+01 1.118732016915802888e+03 2.423280730275157169e-01 4.175440795436910664e-03 -4.741983882595540017e-02
6.200000000000000000e+01 1.127492602567110680e+03 2.541052689696684519e-01 4.303496363929538819e-03 -2.935920241242885309e-01
6.300000000000000000e+01 1.136335692687837764e+03 2.661655470880511243e-01 4.433193917353133763e-03 -5.516846506416495100e-01
6.400000000000000000e+01 1.145252772938068347e+03 2.785141166935428680e-01 4.564524717291904184e-03 -8.213707879387502908e-01
6.500000000000000000e+01 1.154257610183278302e+03 2.911584161800547799e-01 4.697480419139626190e-03 -1.102382898697566338e+00
6.600000000000000000e+01 1.163381240965570669e+03 3.040960492020507999e-01 4.832053835211342144e-03 -1.394582002757944084e+00
6.700000000000000000e+01 1.172619795354661392e+03 3.173120204648042786e-01 4.968241219059484938e-03 -1.697504037264723875e+00
6.800000000000000000e+01 1.181956959623646071e+03 3.307852144246640758e-01 5.106039987999075498e-03 -2.010598083374063094e+00
6.900000000000000000e+01 1.191368987706168355e+03 3.444967452504187899e-01 5.245447968245354857e-03 -2.333342919964984663e+00
7.000000000000000000e+01 1.200846986284904688e+03 3.584284713207689377e-01 5.386463387871628233e-03 -2.665410451943464043e+00
7.100000000000000000e+01 1.210382383130470089e+03 3.725668884881867537e-01 5.529084920526118954e-03 -3.006765689366335703e+00
7.200000000000000000e+01 1.220071899017876149e+03 3.869073811880180958e-01 5.673311828085066989e-03 -3.358375234849843238e+00
7.300000000000000000e+01 1.230005147678885351e+03 4.014462574973711728e-01 5.819143795961233268e-03 -3.721238813193743056e+00
7.400000000000000000e+01 1.240167742426540826e+03 4.161738848732772778e-01 5.966580868699499461e-03 -4.095286474255528830e+00
7.500000000000000000e+01 1.250537864884133114e+03 4.310798901796074056e-01 6.115623429884901700e-03 -4.480114004289422525e+00
7.600000000000000000e+01 1.261055741740554822e+03 4.461515042468088277e-01 6.266272789056149227e-03 -4.875246450747632743e+00
7.700000000000000000e+01 1.271613786491978317e+03 4.613782520812405030e-01 6.418532943741979760e-03 -5.279391018850202677e+00
7.800000000000000000e+01 1.282222453519822693e+03 4.767480058659050446e-01 6.572408770554810133e-03 -5.692276151833608466e+00
7.900000000000000000e+01 1.292951621592849506e+03 4.922493835985236599e-01 6.727905404047123186e-03 -6.113927457764249063e+00
8.000000000000000000e+01 1.303848882291300242e+03 5.078710064496793075e-01 6.885028211203312286e-03 -6.544519147196327324e+00
8.100000000000000000e+01 1.314958669542042117e+03 5.236007227875478787e-01 7.043782586099908358e-03 -6.983940495390735137e+00
8.200000000000000000e+01 1.326290507450966970e+03 5.394247655478768833e-01 7.204173371230528436e-03 -7.431683755687664039e+00
8.300000000000000000e+01 1.337813621332365756e+03 5.553271095881422426e-01 7.366205386134205141e-03 -7.887327672974040027e+00
8.400000000000000000e+01 1.349519520634469245e+03 5.712924765572754415e-01 7.529883587543562649e-03 -8.350153912267545664e+00
8.500000000000000000e+01 1.361392285859350523e+03 5.873048494283106269e-01 7.695213043318556434e-03 -8.819815614912197788e+00
8.600000000000000000e+01 1.373422456281376526e+03 6.033507854062815090e-01 7.862199225343898326e-03 -9.295614222661001236e+00
8.700000000000000000e+01 1.385581837304840974e+03 6.194152403856321154e-01 8.030848933910549742e-03 -9.777152713667540240e+00
8.800000000000000000e+01 1.397856122093241765e+03 6.354842592250253830e-01 8.201169331910760502e-03 -1.026405379339219870e+01
8.900000000000000000e+01 1.410260717883410052e+03 6.515438917431441990e-01 8.373167613580553489e-03 -1.075601452838463246e+01
9.000000000000000000e+01 1.422803604534804890e+03 6.675757359066289975e-01 8.546850988882677067e-03 -1.125288063450533649e+01
9.100000000000000000e+01 1.435498905206755580e+03 6.835652959284821417e-01 8.722227051185764760e-03 -1.175426126720122255e+01
9.200000000000000000e+01 1.448348170996299359e+03 6.994965999317960259e-01 8.899304910228989646e-03 -1.226000761993743282e+01
9.300000000000000000e+01 1.461366525186059562e+03 7.153538684947315929e-01 9.078094038078153571e-03 -1.276966005175508023e+01
9.400000000000000000e+01 1.474546808047782633e+03 7.311235566217662019e-01 9.258603883532799672e-03 -1.328305615699233577e+01
9.500000000000000000e+01 1.487904147166987968e+03 7.467891540805825512e-01 9.440843866255856087e-03 -1.379973650202863489e+01
9.600000000000000000e+01 1.501431387543885194e+03 7.623356425839367123e-01 9.624823377675567268e-03 -1.431931604756323395e+01
9.700000000000000000e+01 1.515128805174756963e+03 7.777472674511316519e-01 9.810551782544524660e-03 -1.484140986987644695e+01
9.800000000000000000e+01 1.529004107209242648e+03 7.930075377658196700e-01 9.998038423717067399e-03 -1.536563316558570058e+01
9.900000000000000000e+01 1.543035290332431487e+03 8.081014550293267318e-01 1.018729262988416276e-02 -1.589152697288543337e+01
1.000000000000000000e+02 1.557237496025908513e+03 8.230162561337887039e-01 1.037832372572301126e-02 -1.641863245977109642e+01
1.010000000000000000e+02 1.571603583849653660e+03 8.377362136454151731e-01 1.057114104282453129e-02 -1.694649092873179086e+01
1.020000000000000000e+02 1.586133844901923339e+03 8.522381789056118206e-01 1.076575393768187429e-02 -1.747486667191261489e+01
1.030000000000000000e+02 1.600813716802507543e+03 8.665212955335360734e-01 1.096217180804724169e-02 -1.800300414069668520e+01
1.040000000000000000e+02 1.615643497103234949e+03 8.805550010609938250e-01 1.116040411158640902e-02 -1.853059363578634233e+01
1.050000000000000000e+02 1.630616058222848324e+03 8.943310254536824822e-01 1.136046038780477718e-02 -1.905710276015917870e+01
1.060000000000000000e+02 1.645724275759854663e+03 9.078336777643898348e-01 1.156235028010760453e-02 -1.958192499046922919e+01
1.070000000000000000e+02 1.660961028433175443e+03 9.210547028673041758e-01 1.176608356182592963e-02 -2.010467681535757478e+01
1.080000000000000000e+02 1.676311769651886834e+03 9.339709964266513786e-01 1.197167015900146500e-02 -2.062482632213139411e+01
1.090000000000000000e+02 1.691784240817051113e+03 9.465743182943170408e-01 1.217912017705649608e-02 -2.114176748433433062e+01
1.100000000000000000e+02 1.707363901103561375e+03 9.588415790856188448e-01 1.238844392727007047e-02 -2.165511729968621779e+01
1.110000000000000000e+02 1.723044033455116960e+03 9.707647508569985373e-01 1.259965199353540316e-02 -2.216442706490416725e+01
1.120000000000000000e+02 1.738826922617089622e+03 9.823366023038990757e-01 1.281275537795019751e-02 -2.266905902746935197e+01
1.130000000000000000e+02 1.754707820099818264e+03 9.935352500078513671e-01 1.302776540584771846e-02 -2.316875544190614633e+01
1.140000000000000000e+02 1.770681979635928656e+03 1.004346246053568370e+00 1.324469371073081804e-02 -2.366296161642837603e+01
1.150000000000000000e+02 1.786744657006744546e+03 1.014770006245359069e+00 1.346355225589250353e-02 -2.415127161696237224e+01
1.160000000000000000e+02 1.802898538214448308e+03 1.024792096546406794e+00 1.368435335638668385e-02 -2.463327970291924984e+01
1.170000000000000000e+02 1.819138882601418800e+03 1.034390661245733201e+00 1.390710969845881419e-02 -2.510850604622401860e+01
1.180000000000000000e+02 1.835453522670479742e+03 1.043566136152165313e+00 1.413183435616461626e-02 -2.557647101708921156e+01
1.190000000000000000e+02 1.851845148958765321e+03 1.052304106611571033e+00 1.435854080560442642e-02 -2.603684375301660836e+01
1.200000000000000000e+02 1.868309024815384191e+03 1.060597592301001368e+00 1.458724293718845037e-02 -2.648914502649607883e+01
1.210000000000000000e+02 1.884840414587783471e+03 1.068432190250276692e+00 1.481795506211327357e-02 -2.693289581341891648e+01
1.220000000000000000e+02 1.901427155117607299e+03 1.075800931236696067e+00 1.505069191970757718e-02 -2.736776586117877486e+01
1.230000000000000000e+02 1.918071940649763974e+03 1.082696851111194514e+00 1.528546867582786413e-02 -2.779327655543447051e+01
1.240000000000000000e+02 1.934770037654308226e+03 1.089105562097219870e+00 1.552230092216900191e-02 -2.820894948755482901e+01
1.250000000000000000e+02 1.951509284715326658e+03 1.095027537471163326e+00 1.576120466919576912e-02 -2.861445502172190203e+01
1.260000000000000000e+02 1.968292377488627835e+03 1.100448397769126174e+00 1.600219633585576659e-02 -2.900938944417271159e+01
1.270000000000000000e+02 1.985107155227366547e+03 1.105368623776595616e+00 1.624529273407619018e-02 -2.939327496259323880e+01
1.280000000000000000e+02 2.001948885780491082e+03 1.109773842695186197e+00 1.649051105086375354e-02 -2.976578255565999243e+01
1.290000000000000000e+02 2.018820265562778332e+03 1.113664541094967264e+00 1.673786882459586331e-02 -3.012650912120304625e+01
1.300000000000000000e+02 2.035709134497406922e+03 1.117026351047331945e+00 1.698738391778839216e-02 -3.047497747451116368e+01
1.310000000000000000e+02 2.052603117013885822e+03 1.119860040034348581e+00 1.723907392657612891e-02 -3.081086195596729738e+01
1.320000000000000000e+02 2.069511259980864907e+03 1.122167484725113518e+00 1.749295446516925534e-02 -3.113377385568155020e+01
1.330000000000000000e+02 2.086412681481189338e+03 1.123935982793803134e+00 1.774904080718234592e-02 -3.144340170014042357e+01
1.340000000000000000e+02 2.103308785075380001e+03 1.125182545510388987e+00 1.800734840303614900e-02 -3.173928563936197733e+01
1.350000000000000000e+02 2.120186118166825509e+03 1.125887042060554233e+00 1.826789283211244924e-02 -3.202126314440850052e+01
1.360000000000000000e+02 2.137046085543419849e+03 1.126059054157916295e+00 1.853068975581724856e-02 -3.228880045201387361e+01
1.370000000000000000e+02 2.153875236140667312e+03 1.125693305399807054e+00 1.879575486395209521e-02 -3.254158682841374883e+01
1.380000000000000000e+02 2.170667548279045150e+03 1.124799374117783080e+00 1.906310382140548668e-02 -3.277938599781983697e+01
1.390000000000000000e+02 2.187409573171419197e+03 1.123371979425790590e+00 1.933275220972381289e-02 -3.300188757057382105e+01
1.400000000000000000e+02 2.204110148551821567e+03 1.121413265715550223e+00 1.960471546972497592e-02 -3.320878132149938011e+01
1.410000000000000000e+02 2.220748400469723038e+03 1.118940230452634799e+00 1.987900884143729147e-02 -3.339983146795755431e+01
